id_operacion,fecha_separacion,proyecto,asesor,medio_captacion,canal_agrupado,tipo_unidad,dormitorios,precio_departamento,dias_en_tuberia,tiene_cuota_inicial,cambios_unidad,interacciones_ult_7d,descuento_pct,caida_30d
OP-000211,2025-08-30,Proyecto Ébano,Asesor Norte,feria,feria,departamento,2,523973.0,27,True,0,0,0.0371,0
OP-000212,2026-05-10,Proyecto Duna,Asesor Centro,sala de ventas,tradicional,departamento,3,605550.0,43,True,0,0,0.0337,0
OP-000213,2025-02-02,Proyecto Bruma,Asesor Centro,web,digital,departamento,2,457766.0,21,True,0,2,0.04,0
OP-000214,2025-09-08,Proyecto Faro,Asesor Este,portal inmobiliario,digital,departamento,1,421183.0,5,True,0,5,0.0189,1
OP-000215,2026-04-21,Proyecto Ébano,Asesor Centro,referido,tradicional,departamento,1,421665.0,68,False,1,2,0.0432,1
OP-000216,2025-10-21,Proyecto Faro,Asesor Centro,sala de ventas,tradicional,departamento,1,468491.0,22,True,0,2,0.0253,0
OP-000217,2025-07-07,Proyecto Aurora,Asesora Oeste,facebook,digital,departamento,2,476987.0,27,False,0,3,0.0199,1
OP-000218,2025-11-29,Proyecto Aurora,Asesora Sur,referido,tradicional,departamento,3,549541.0,6,False,0,2,0.0052,0
OP-000219,2025-05-22,Proyecto Horizonte,Asesor Norte,referido,tradicional,departamento,3,641023.0,52,False,1,0,0.0,1
OP-000220,2026-03-19,Proyecto Cobalto,Asesor Digital,sala de ventas,tradicional,departamento,2,411238.0,15,False,0,0,0.0,0
OP-000221,2025-12-12,Proyecto Bruma,Asesora Sur,facebook,digital,departamento,1,448367.0,12,True,0,2,0.0289,0
OP-000222,2025-05-29,Proyecto Duna,Asesor Este,referido,tradicional,departamento,3,581235.0,45,True,0,3,0.0087,0
OP-000223,2025-02-09,Proyecto Ébano,Asesor Centro,facebook,digital,departamento,1,446209.0,7,True,0,1,0.0,0
OP-000224,2025-11-22,Proyecto Horizonte,Asesora Sur,web,digital,departamento,2,559210.0,28,True,0,1,0.0175,0
OP-000225,2026-04-12,Proyecto Bruma,Asesor Este,sala de ventas,tradicional,departamento,3,603705.0,12,True,1,0,0.03,0
OP-000226,2026-04-27,Proyecto Horizonte,Asesor Centro,facebook,digital,departamento,2,537540.0,30,True,0,1,0.0325,1
OP-000227,2025-12-12,Proyecto Aurora,Asesor Centro,feria,feria,departamento,1,301671.0,36,True,0,0,0.0245,0
OP-000228,2026-05-04,Proyecto Duna,Asesor Centro,facebook,digital,departamento,1,327731.0,15,True,0,2,0.0239,0
OP-000229,2026-03-01,Proyecto Ébano,Asesor Norte,referido,tradicional,departamento,2,603066.0,50,False,0,3,0.0153,1
OP-000230,2025-07-18,Proyecto Aurora,Asesora Oeste,facebook,digital,departamento,1,351268.0,22,True,1,3,0.0364,1
OP-000231,2026-03-17,Proyecto Aurora,Asesora Oeste,facebook,digital,departamento,2,521890.0,69,False,0,1,0.0218,1
OP-000232,2025-02-28,Proyecto Cobalto,Asesor Centro,portal inmobiliario,digital,departamento,2,560170.0,45,True,0,2,0.0236,0
OP-000233,2026-04-08,Proyecto Horizonte,Asesora Sur,facebook,digital,departamento,2,521403.0,24,False,0,2,0.0437,0
OP-000234,2026-04-26,Proyecto Duna,Asesora Sur,sala de ventas,tradicional,departamento,1,404293.0,24,True,0,2,0.0393,0
OP-000235,2025-10-21,Proyecto Horizonte,Asesora Premium,portal inmobiliario,digital,departamento,3,661476.0,8,True,0,3,0.0217,1
OP-000236,2026-04-24,Proyecto Faro,Asesor Centro,feria,feria,departamento,2,456353.0,45,True,1,1,0.0191,1
OP-000237,2025-03-11,Proyecto Cobalto,Asesora Premium,web,digital,departamento,3,588799.0,14,True,1,1,0.019,0
OP-000238,2025-02-20,Proyecto Faro,Asesora Sur,sala de ventas,tradicional,departamento,2,552313.0,26,True,0,2,0.0,0
OP-000239,2025-06-28,Proyecto Aurora,Asesor Digital,sala de ventas,tradicional,departamento,1,317553.0,69,False,1,1,0.0447,1
OP-000240,2025-02-12,Proyecto Aurora,Asesora Sur,web,digital,departamento,2,442134.0,50,True,0,2,0.0127,0
OP-000241,2025-05-05,Proyecto Faro,Asesor Centro,sala de ventas,tradicional,departamento,2,510465.0,10,False,1,4,0.0404,0
OP-000242,2025-04-07,Proyecto Faro,Asesora Sur,sala de ventas,tradicional,departamento,2,636134.0,22,False,1,3,0.0257,1
OP-000243,2025-08-26,Proyecto Bruma,Asesor Digital,feria,feria,departamento,3,486127.0,28,True,0,0,0.0501,0
OP-000244,2025-12-03,Proyecto Duna,Asesor Este,facebook,digital,departamento,3,638590.0,53,False,0,0,0.0345,0
OP-000245,2025-04-14,Proyecto Duna,Asesora Premium,sala de ventas,tradicional,departamento,3,597066.0,48,False,0,1,0.0414,0
OP-000246,2025-06-07,Proyecto Granito,Asesor Este,sala de ventas,tradicional,departamento,2,496764.0,32,True,0,1,0.0143,0
OP-000247,2026-01-19,Proyecto Duna,Asesora Premium,facebook,digital,departamento,2,480717.0,30,False,1,2,0.0019,1
OP-000248,2025-05-05,Proyecto Cobalto,Asesora Oeste,web,digital,departamento,2,520706.0,22,False,0,2,0.0277,0
OP-000249,2025-06-23,Proyecto Cobalto,Asesor Norte,portal inmobiliario,digital,departamento,2,523849.0,27,True,1,0,0.0,0
OP-000250,2026-02-20,Proyecto Cobalto,Asesora Sur,sala de ventas,tradicional,departamento,3,609231.0,18,True,0,2,0.0166,0
OP-000251,2025-07-25,Proyecto Ébano,Asesor Centro,sala de ventas,tradicional,departamento,3,683101.0,38,True,0,0,0.0036,0
OP-000252,2025-05-07,Proyecto Granito,Asesora Sur,referido,tradicional,departamento,1,486786.0,32,True,0,1,0.0099,0
OP-000253,2026-02-22,Proyecto Cobalto,Asesora Sur,facebook,digital,departamento,3,643901.0,44,True,0,2,0.0357,0
OP-000254,2026-05-15,Proyecto Bruma,Asesora Oeste,referido,tradicional,departamento,3,556959.0,43,True,0,1,0.0345,0
OP-000255,2026-04-15,Proyecto Bruma,Asesora Sur,portal inmobiliario,digital,departamento,2,499194.0,14,False,0,5,0.0221,0
OP-000256,2025-08-16,Proyecto Faro,Asesor Norte,referido,tradicional,departamento,3,662456.0,3,True,0,3,0.0308,1
OP-000257,2025-01-12,Proyecto Faro,Asesor Centro,facebook,digital,departamento,1,360140.0,13,True,1,3,0.0153,0
OP-000258,2025-08-08,Proyecto Aurora,Asesor Centro,whatsapp,digital,departamento,1,258681.0,27,False,0,1,0.0687,1
OP-000259,2026-02-03,Proyecto Aurora,Asesora Premium,sala de ventas,tradicional,departamento,2,348747.0,18,True,0,1,0.0304,0
OP-000260,2026-05-06,Proyecto Duna,Asesor Digital,portal inmobiliario,digital,departamento,2,499842.0,18,True,2,0,0.0144,0
OP-000261,2025-02-05,Proyecto Aurora,Asesor Norte,referido,tradicional,departamento,2,476392.0,12,True,0,1,0.0408,0
OP-000262,2025-03-04,Proyecto Faro,Asesor Este,referido,tradicional,departamento,3,570002.0,29,True,0,1,0.0473,0
OP-000263,2025-05-30,Proyecto Bruma,Asesora Sur,portal inmobiliario,digital,departamento,1,414532.0,5,True,0,1,0.0111,0
OP-000264,2025-03-01,Proyecto Aurora,Asesor Digital,referido,tradicional,departamento,2,468372.0,32,True,0,2,0.0,0
OP-000265,2025-04-03,Proyecto Horizonte,Asesora Oeste,facebook,digital,departamento,2,618220.0,33,False,0,1,0.003,1
OP-000266,2025-08-14,Proyecto Aurora,Asesor Norte,facebook,digital,departamento,1,365379.0,43,True,0,1,0.0129,0
OP-000267,2025-05-12,Proyecto Bruma,Asesor Centro,web,digital,departamento,3,528352.0,121,False,0,1,0.024,1
OP-000268,2025-11-02,Proyecto Aurora,Asesor Norte,referido,tradicional,departamento,2,485205.0,2,False,0,1,0.0,1
OP-000269,2026-05-08,Proyecto Aurora,Asesora Sur,sala de ventas,tradicional,departamento,3,611856.0,32,True,1,2,0.0175,0
OP-000270,2025-09-22,Proyecto Aurora,Asesora Premium,web,digital,departamento,3,544881.0,36,True,0,1,0.0213,0
OP-000271,2025-09-21,Proyecto Aurora,Asesora Oeste,web,digital,departamento,1,265685.0,13,False,0,2,0.0308,0
OP-000272,2026-05-12,Proyecto Aurora,Asesora Premium,facebook,digital,departamento,1,350516.0,19,True,0,3,0.036,1
OP-000273,2025-11-12,Proyecto Aurora,Asesora Oeste,sala de ventas,tradicional,departamento,1,289954.0,15,True,0,0,0.0322,1
OP-000274,2026-06-01,Proyecto Duna,Asesora Premium,facebook,digital,departamento,3,672649.0,33,True,0,2,0.0573,1
OP-000275,2026-04-26,Proyecto Ébano,Asesora Oeste,sala de ventas,tradicional,departamento,3,600605.0,46,False,0,2,0.0447,0
OP-000276,2025-01-22,Proyecto Cobalto,Asesor Norte,sala de ventas,tradicional,departamento,2,578853.0,8,True,0,0,0.029,0
OP-000277,2026-05-03,Proyecto Bruma,Asesor Norte,facebook,digital,departamento,1,240171.0,30,True,1,2,0.0075,0
OP-000278,2025-03-28,Proyecto Duna,Asesora Premium,sala de ventas,tradicional,departamento,3,618414.0,52,True,0,0,0.0128,1
OP-000279,2025-05-20,Proyecto Granito,Asesor Norte,facebook,digital,departamento,1,495617.0,14,False,0,0,0.0,0
OP-000280,2025-10-15,Proyecto Granito,Asesor Este,web,digital,departamento,3,598033.0,2,True,0,1,0.0278,0
OP-000281,2026-02-06,Proyecto Aurora,Asesor Norte,facebook,digital,departamento,3,566244.0,11,True,0,4,0.031,1
OP-000282,2026-05-10,Proyecto Bruma,Asesor Este,whatsapp,digital,departamento,2,449833.0,10,True,0,4,0.0411,0
OP-000283,2025-08-28,Proyecto Bruma,Asesor Centro,portal inmobiliario,digital,departamento,2,434393.0,12,True,0,4,0.0298,0
OP-000284,2025-05-26,Proyecto Bruma,Asesora Sur,referido,tradicional,departamento,1,370454.0,68,True,1,2,0.044,1
OP-000285,2025-07-20,Proyecto Duna,Asesora Oeste,whatsapp,digital,departamento,2,424752.0,78,True,0,1,0.0443,1
OP-000286,2025-07-10,Proyecto Cobalto,Asesor Digital,portal inmobiliario,digital,departamento,3,592897.0,57,True,0,3,0.0065,1
OP-000287,2025-06-02,Proyecto Aurora,Asesor Norte,facebook,digital,departamento,3,603380.0,18,False,0,3,0.0157,0
OP-000288,2025-05-01,Proyecto Cobalto,Asesor Norte,feria,feria,departamento,3,587170.0,58,True,0,3,0.0248,0
OP-000289,2026-01-04,Proyecto Duna,Asesora Sur,sala de ventas,tradicional,departamento,2,440989.0,3,False,0,7,0.0123,1
OP-000290,2026-05-19,Proyecto Aurora,Asesora Premium,web,digital,departamento,1,401660.0,10,True,0,1,0.0206,0
OP-000291,2025-11-06,Proyecto Granito,Asesor Este,referido,tradicional,departamento,3,687164.0,38,True,0,4,0.0304,0
OP-000292,2025-03-22,Proyecto Aurora,Asesor Centro,sala de ventas,tradicional,departamento,2,402735.0,15,True,0,0,0.0228,0
OP-000293,2025-12-14,Proyecto Horizonte,Asesor Norte,facebook,digital,departamento,1,357824.0,9,False,0,4,0.025,1
OP-000294,2025-10-21,Proyecto Aurora,Asesora Premium,whatsapp,digital,departamento,2,407644.0,29,True,0,5,0.008,0
OP-000295,2025-07-28,Proyecto Granito,Asesor Norte,facebook,digital,departamento,2,561990.0,30,True,2,0,0.0341,0
OP-000296,2025-01-12,Proyecto Granito,Asesor Centro,sala de ventas,tradicional,departamento,3,662157.0,32,True,0,3,0.0328,0
OP-000297,2026-02-08,Proyecto Horizonte,Asesora Sur,sala de ventas,tradicional,departamento,1,472455.0,34,True,0,3,0.0113,1
OP-000298,2025-11-09,Proyecto Faro,Asesor Digital,referido,tradicional,departamento,3,617062.0,28,True,1,2,0.0017,0
OP-000299,2025-05-03,Proyecto Faro,Asesor Este,portal inmobiliario,digital,departamento,2,469140.0,21,False,0,2,0.0471,1
OP-000300,2025-07-24,Proyecto Ébano,Asesora Sur,feria,feria,departamento,1,443537.0,23,True,0,3,0.0565,0
OP-000301,2025-10-02,Proyecto Faro,Asesor Este,facebook,digital,departamento,1,374560.0,39,False,0,2,0.0292,0
OP-000302,2025-10-22,Proyecto Aurora,Asesor Norte,sala de ventas,tradicional,departamento,3,585260.0,27,True,0,2,0.0185,0
OP-000303,2025-12-08,Proyecto Duna,Asesora Sur,sala de ventas,tradicional,departamento,2,410754.0,16,False,0,4,0.0438,0
OP-000304,2025-02-11,Proyecto Duna,Asesor Centro,facebook,digital,departamento,2,464660.0,13,False,0,0,0.0335,0
OP-000305,2025-10-06,Proyecto Granito,Asesor Este,feria,feria,departamento,1,472517.0,23,True,0,2,0.0212,0
OP-000306,2025-02-17,Proyecto Cobalto,Asesor Este,web,digital,departamento,3,559605.0,52,False,0,1,0.0424,1
OP-000307,2025-03-27,Proyecto Cobalto,Asesora Premium,facebook,digital,departamento,3,643798.0,34,False,0,0,0.0104,1
OP-000308,2025-02-17,Proyecto Ébano,Asesor Norte,referido,tradicional,departamento,2,379794.0,54,True,1,2,0.0126,0
OP-000309,2025-11-19,Proyecto Bruma,Asesor Este,facebook,digital,departamento,3,556233.0,18,True,0,2,0.0315,0
OP-000310,2026-03-11,Proyecto Aurora,Asesora Sur,referido,tradicional,departamento,1,335575.0,26,True,0,3,0.0271,1
OP-000311,2026-05-19,Proyecto Cobalto,Asesora Oeste,referido,tradicional,departamento,1,464840.0,29,True,0,0,0.0365,0
OP-000312,2026-01-12,Proyecto Cobalto,Asesor Este,web,digital,departamento,2,419702.0,40,True,0,1,0.0465,0
OP-000313,2026-02-11,Proyecto Bruma,Asesor Norte,referido,tradicional,departamento,3,623905.0,18,True,0,3,0.0,0
OP-000314,2025-03-08,Proyecto Cobalto,Asesor Norte,whatsapp,digital,departamento,1,427131.0,34,True,0,1,0.0257,0
OP-000315,2025-01-04,Proyecto Cobalto,Asesora Premium,facebook,digital,departamento,2,444318.0,50,True,0,2,0.0592,0
OP-000316,2025-06-14,Proyecto Bruma,Asesor Norte,sala de ventas,tradicional,departamento,2,451456.0,21,True,0,2,0.0143,1
OP-000317,2025-07-08,Proyecto Cobalto,Asesora Premium,sala de ventas,tradicional,departamento,2,491790.0,11,True,0,3,0.0121,0
OP-000318,2025-08-15,Proyecto Ébano,Asesor Digital,referido,tradicional,departamento,2,426518.0,51,False,0,2,0.0,0
OP-000319,2025-12-12,Proyecto Bruma,Asesora Oeste,referido,tradicional,departamento,3,561969.0,36,True,0,2,0.0268,0
OP-000320,2025-02-21,Proyecto Horizonte,Asesor Este,referido,tradicional,departamento,2,614186.0,7,True,1,1,0.0355,0
OP-000321,2025-02-24,Proyecto Granito,Asesora Premium,web,digital,departamento,2,560746.0,22,True,0,2,0.0354,0
OP-000322,2026-03-13,Proyecto Duna,Asesor Digital,facebook,digital,departamento,2,487379.0,70,False,1,0,0.0063,0
OP-000323,2025-10-29,Proyecto Bruma,Asesor Norte,web,digital,departamento,2,478219.0,33,True,0,3,0.0248,0
OP-000324,2025-07-08,Proyecto Duna,Asesor Digital,web,digital,departamento,1,412950.0,23,True,0,1,0.029,0
OP-000325,2026-03-10,Proyecto Granito,Asesor Digital,facebook,digital,departamento,3,689483.0,10,True,1,4,0.0259,0
OP-000326,2025-12-15,Proyecto Ébano,Asesor Norte,facebook,digital,departamento,1,362397.0,10,True,1,1,0.0053,0
OP-000327,2026-03-12,Proyecto Faro,Asesor Norte,sala de ventas,tradicional,departamento,3,719410.0,38,False,1,0,0.0264,1
OP-000328,2025-11-30,Proyecto Duna,Asesora Premium,facebook,digital,departamento,1,453399.0,11,True,0,3,0.0103,1
OP-000329,2025-09-20,Proyecto Ébano,Asesor Norte,feria,feria,departamento,3,660249.0,29,True,0,0,0.0,0
OP-000330,2026-04-21,Proyecto Bruma,Asesor Centro,portal inmobiliario,digital,departamento,1,310637.0,21,True,0,2,0.0373,0
OP-000331,2026-05-31,Proyecto Faro,Asesor Norte,referido,tradicional,departamento,3,578888.0,28,False,0,0,0.0275,0
OP-000332,2026-01-21,Proyecto Bruma,Asesor Centro,facebook,digital,departamento,3,569037.0,20,True,0,1,0.0357,0
OP-000333,2025-11-24,Proyecto Ébano,Asesora Sur,web,digital,departamento,1,396342.0,32,False,0,2,0.0154,0
OP-000334,2025-01-18,Proyecto Granito,Asesor Norte,feria,feria,departamento,3,549733.0,43,True,0,1,0.0363,0
OP-000335,2026-03-29,Proyecto Aurora,Asesor Norte,facebook,digital,departamento,2,487208.0,20,True,0,3,0.0434,0
OP-000336,2025-03-22,Proyecto Ébano,Asesora Sur,feria,feria,departamento,2,578810.0,40,True,0,0,0.0566,1
OP-000337,2025-01-17,Proyecto Aurora,Asesora Oeste,sala de ventas,tradicional,departamento,1,376706.0,56,False,0,2,0.0396,0
OP-000338,2025-08-20,Proyecto Ébano,Asesor Norte,sala de ventas,tradicional,departamento,3,585817.0,29,False,0,1,0.0319,0
OP-000339,2025-02-10,Proyecto Aurora,Asesora Premium,sala de ventas,tradicional,departamento,3,531308.0,38,True,0,3,0.0002,0
OP-000340,2025-02-18,Proyecto Horizonte,Asesor Centro,sala de ventas,tradicional,departamento,2,560492.0,9,True,0,2,0.0231,0
OP-000341,2025-08-29,Proyecto Aurora,Asesor Este,portal inmobiliario,digital,departamento,3,566568.0,21,True,0,1,0.0,0
OP-000342,2025-07-23,Proyecto Horizonte,Asesor Digital,facebook,digital,departamento,1,453367.0,6,True,0,3,0.0103,0
OP-000343,2025-03-08,Proyecto Faro,Asesor Centro,facebook,digital,departamento,1,438095.0,16,False,0,5,0.0602,1
OP-000344,2026-05-24,Proyecto Duna,Asesor Centro,facebook,digital,departamento,2,556054.0,21,True,0,1,0.0066,0
OP-000345,2025-04-18,Proyecto Faro,Asesora Sur,facebook,digital,departamento,1,342733.0,74,True,1,4,0.0,0
OP-000346,2025-04-17,Proyecto Faro,Asesor Centro,facebook,digital,departamento,1,417189.0,13,True,0,1,0.0396,0
OP-000347,2026-02-24,Proyecto Horizonte,Asesora Oeste,sala de ventas,tradicional,departamento,2,524009.0,23,True,0,4,0.0129,0
OP-000348,2026-01-02,Proyecto Bruma,Asesor Digital,web,digital,departamento,2,466575.0,11,False,1,0,0.0388,1
OP-000349,2025-07-04,Proyecto Duna,Asesora Oeste,sala de ventas,tradicional,departamento,1,428542.0,20,True,0,3,0.0039,0
OP-000350,2025-05-16,Proyecto Aurora,Asesor Centro,feria,feria,departamento,3,628522.0,32,False,0,1,0.0173,1
OP-000351,2026-04-20,Proyecto Ébano,Asesor Este,sala de ventas,tradicional,departamento,2,584914.0,35,False,0,2,0.0465,0
OP-000352,2025-01-18,Proyecto Aurora,Asesor Norte,web,digital,departamento,3,598407.0,18,True,1,1,0.0012,0
OP-000353,2025-11-29,Proyecto Duna,Asesor Norte,feria,feria,departamento,2,489949.0,14,True,0,2,0.022,0
OP-000354,2025-02-21,Proyecto Duna,Asesor Digital,sala de ventas,tradicional,departamento,2,482092.0,60,False,0,2,0.0302,0
OP-000355,2025-01-02,Proyecto Cobalto,Asesora Premium,sala de ventas,tradicional,departamento,1,273588.0,17,True,0,2,0.0121,1
OP-000356,2025-02-24,Proyecto Duna,Asesor Este,whatsapp,digital,departamento,3,684685.0,3,True,0,1,0.0294,0
OP-000357,2025-10-20,Proyecto Faro,Asesor Centro,facebook,digital,departamento,1,387296.0,51,False,1,2,0.0253,1
OP-000358,2025-06-05,Proyecto Faro,Asesor Norte,web,digital,departamento,1,432824.0,4,True,0,2,0.0346,0
OP-000359,2025-12-26,Proyecto Duna,Asesor Norte,sala de ventas,tradicional,departamento,3,648345.0,51,True,0,1,0.0582,0
OP-000360,2026-05-15,Proyecto Duna,Asesora Oeste,facebook,digital,departamento,3,542508.0,6,True,0,2,0.0732,1
OP-000361,2025-01-21,Proyecto Horizonte,Asesor Centro,referido,tradicional,departamento,2,493216.0,7,True,0,1,0.0333,0
OP-000362,2025-11-19,Proyecto Aurora,Asesor Digital,portal inmobiliario,digital,departamento,1,430086.0,9,True,0,2,0.023,0
OP-000363,2026-04-19,Proyecto Aurora,Asesora Premium,facebook,digital,departamento,1,360974.0,16,True,0,2,0.0329,0
OP-000364,2025-03-05,Proyecto Aurora,Asesora Sur,feria,feria,departamento,2,428068.0,51,True,0,2,0.0208,0
OP-000365,2025-08-06,Proyecto Ébano,Asesora Premium,web,digital,departamento,3,616051.0,10,True,1,0,0.0,0
OP-000366,2025-02-06,Proyecto Cobalto,Asesora Oeste,sala de ventas,tradicional,departamento,2,543743.0,32,True,0,1,0.0242,0
OP-000367,2025-02-26,Proyecto Faro,Asesora Premium,facebook,digital,departamento,1,456387.0,27,False,0,2,0.0445,1
OP-000368,2026-05-20,Proyecto Ébano,Asesora Sur,sala de ventas,tradicional,departamento,1,312366.0,24,True,0,3,0.0,0
OP-000369,2025-05-11,Proyecto Bruma,Asesor Norte,facebook,digital,departamento,2,561886.0,45,False,0,1,0.0073,1
OP-000370,2025-03-31,Proyecto Granito,Asesor Norte,web,digital,departamento,3,700138.0,25,True,1,4,0.0145,0
OP-000371,2026-04-11,Proyecto Faro,Asesor Digital,facebook,digital,departamento,1,396614.0,27,False,0,2,0.0317,1
OP-000372,2025-05-21,Proyecto Bruma,Asesor Norte,sala de ventas,tradicional,departamento,1,291455.0,37,False,1,2,0.0678,0
OP-000373,2025-05-25,Proyecto Cobalto,Asesor Digital,web,digital,departamento,1,426970.0,16,True,1,2,0.0104,0
OP-000374,2026-03-14,Proyecto Bruma,Asesora Premium,referido,tradicional,departamento,1,383204.0,23,True,0,3,0.0266,0
OP-000375,2026-01-30,Proyecto Aurora,Asesora Sur,referido,tradicional,departamento,2,379821.0,29,True,0,3,0.0251,0
OP-000376,2025-10-16,Proyecto Aurora,Asesor Digital,referido,tradicional,departamento,1,332236.0,42,True,0,2,0.0196,0
OP-000377,2026-03-17,Proyecto Horizonte,Asesora Sur,sala de ventas,tradicional,departamento,2,715940.0,21,True,0,1,0.0241,0
OP-000378,2025-04-28,Proyecto Cobalto,Asesora Sur,web,digital,departamento,3,599908.0,22,True,1,1,0.0166,0
OP-000379,2026-02-19,Proyecto Cobalto,Asesor Centro,facebook,digital,departamento,3,558192.0,31,False,2,0,0.0744,1
OP-000380,2025-12-12,Proyecto Ébano,Asesor Este,facebook,digital,departamento,3,567533.0,21,True,0,0,0.0385,0
OP-000381,2025-10-24,Proyecto Duna,Asesor Este,sala de ventas,tradicional,departamento,1,478465.0,13,False,1,1,0.0168,0
OP-000382,2025-07-13,Proyecto Horizonte,Asesora Sur,referido,tradicional,departamento,1,475627.0,37,True,0,0,0.0463,0
OP-000383,2025-03-04,Proyecto Faro,Asesor Centro,referido,tradicional,departamento,2,597409.0,26,True,0,1,0.0296,1
OP-000384,2025-10-30,Proyecto Cobalto,Asesor Norte,facebook,digital,departamento,3,612650.0,17,True,0,0,0.026,0
OP-000385,2026-02-22,Proyecto Cobalto,Asesora Sur,portal inmobiliario,digital,departamento,1,437971.0,9,True,0,1,0.0217,1
OP-000386,2025-02-20,Proyecto Horizonte,Asesora Oeste,portal inmobiliario,digital,departamento,2,497342.0,4,True,0,0,0.0205,1
OP-000387,2025-03-25,Proyecto Ébano,Asesora Oeste,sala de ventas,tradicional,departamento,2,516943.0,32,True,1,2,0.003,0
OP-000388,2026-04-03,Proyecto Horizonte,Asesor Centro,web,digital,departamento,1,444788.0,13,True,0,2,0.0,0
OP-000389,2026-03-26,Proyecto Aurora,Asesora Sur,facebook,digital,departamento,3,651035.0,6,True,0,2,0.0317,0
